76	Rowan	4,195	0.30416359723664294	Athena	2,984	0.25628649119401675
77	Christian	4,125	0.2990881617642794	Eden	2,924	0.2511332775641103
78	Theo	4,122	0.29887064310117806	Iris	2,921	0.25087561688261495
79	Beau	4,090	0.2965504440280976	Anna	2,918	0.2506179562011196
80	Eli	4,081	0.2958978880387937	Eloise	2,916	0.25044618241345606
81	Silas	4,070	0.2951003196074223	Jade	2,908	0.24975908726280185
82	Jonathan	4,066	0.29481029472328724	Maria	2,893	0.24847078385532526
83	Ryan	4,020	0.2914750085557341	Caroline	2,859	0.2455506294650449
84	Leonardo	4,012	0.29089495878746396	Brooklyn	2,850	0.24477764742055894
85	Walker	4,006	0.29045992146126137	Quinn	2,846	0.24443409984523184
86	Jaxon	3,918	0.2840793740102901	Aaliyah	2,845	0.24434821295140005
87	Micah	3,875	0.2809616065058382	Vivian	2,801	0.24056918962280194
88	Everett	3,808	0.27610368969657595	Liliana	2,787	0.23936677310915708
89	Robert	3,807	0.2760311834755422	Gabriella	2,782	0.23893733863999822
90	Enzo	3,796	0.27523361504417077	Hailey	2,776	0.23842201727700754
91	Parker	3,792	0.2749435901600357	Sarah	2,749	0.23610307114354964
92	Jeremiah	3,750	0.27189832887661763	Savannah	2,739	0.2352442022052319
93	Jose	3,704	0.26856304270906445	Cora	2,738	0.2351583153114001
94	Colton	3,696	0.2679829929407943	Madeline	2,726	0.2341276725854188
95	Luka	3,650	0.2646477067732412	Natalia	2,717	0.23335469054093283
96	Easton	3,637	0.26370512589980216	Ariana	2,716	0.23326880364710106
97	Landon	3,637	0.26370512589980216	Lydia	2,716	0.23326880364710106
98	Jordan	3,632	0.2633425947946334	Lyla	2,651	0.22768615554803567
99	Amir	3,620	0.2624725201422282	Clara	2,648	0.22742849486654038
100	Gael	3,616	0.2621824952580931	Allison	2,641	0.22682728660971793
101	Austin	3,475	0.2519591180923323	Aubrey	2,573	0.22098697782915724
102	Adam	3,474	0.25188661187129857	Millie	2,559	0.21978456131551238
103	Jameson	3,471	0.25166909320819725	Melody	2,557	0.21961278752784882
104	August	3,439	0.2493488941351168	Ayla	2,552	0.21918335305868994
105	Xavier	3,413	0.24746373238823893	Serenity	2,548	0.21883980548336285
106	Myles	3,399	0.2464486452937662	Bella	2,540	0.21815271033270864
107	Dominic	3,395	0.24615862040963116	Skylar	2,522	0.2166067462437367
108	Damian	3,281	0.237892911211782	Josie	2,504	0.21506078215476473
109	Nicholas	3,242	0.23506516859146515	Lucia	2,432	0.20887692579887696
110	Jace	3,203	0.2322374259711483	Daisy	2,412	0.20715918792224142
111	Carson	3,200	0.23201990730804703	Raelynn	2,406	0.2066438665592508
112	Atlas	3,197	0.23180238864494573	Eva	2,405	0.20655797966541903
113	Adriel	3,185	0.23093231399254058	Juniper	2,382	0.2045825811072882
114	Kayden	3,120	0.22621940962534587	Samantha	2,363	0.20295073012448445
115	Hunter	3,110	0.2254943474150082	Elliana	2,358	0.20252129565532562
116	River	3,084	0.22360918566813032	Eliza	2,350	0.20183420050467138
117	Greyson	3,065	0.22223156746848882	Rylee	2,328	0.1999446888403723
118	Emmett	3,061	0.22194154258435372	Nevaeh	2,326	0.1997729150527088
119	Harrison	3,060	0.22186903636331998	Hadley	2,304	0.19788340338840973
120	Vincent	2,982	0.21621355112268634	Alaia	2,300	0.19753985581308264
121	Milo	2,950	0.21389335204960586	Parker	2,293	0.1969386475562602
122	Jasper	2,933	0.21266074629203183	Julia	2,290	0.19668098687476487
123	Giovanni	2,911	0.211065609429289	Amara	2,273	0.19522090967962472
124	Jonah	2,874	0.20838287925103974	Rose	2,237	0.1921289815016808
125	Zion	2,867	0.20787533570380337	Charlie	2,235	0.19195720771401725
126	Connor	2,855	0.2070052610513982	Ashley	2,174	0.18671810719027898
127	Sawyer	2,833	0.20541012418865537	Remi	2,170	0.1863745596149519
128	Arthur	2,823	0.20468506197831773	Georgia	2,157	0.18525802999513882
129	Ryder	2,822	0.20461255575728396	Adalynn	2,148	0.18448504795065282
130	Archer	2,819	0.2043950370941827	Melanie	2,114	0.18156489356037248
131	Lorenzo	2,810	0.2037424811048788	Amira	2,099	0.18027659015289585
132	Declan	2,799	0.2029449126735074	Margaret	2,070	0.17778587023177436
133	Emiliano	2,778	0.20142228203179832	Piper	2,066	0.17744232265644727
134	Luis	2,760	0.20011717005319055	Brielle	2,064	0.1772705488687837
135	Diego	2,734	0.19823200830631268	Mary	2,062	0.17709877508112018
136	George	2,689	0.19496922835979327	Freya	2,061	0.1770128881872884
137	Evan	2,581	0.18713855648814667	Cecilia	2,050	0.17606813235513885
138	Jaxson	2,556	0.18532590096230256	Esther	2,008	0.1724608828142043
139	Carlos	2,546	0.18460083875196492	Arya	2,002	0.17194556145121367
140	Graham	2,533	0.18365825787852597	Sienna	1,989	0.17082903183140058
141	Juan	2,526	0.18315071433128963	Summer	1,960	0.16833831191027912
142	Kingston	2,511	0.18206312101578315	Peyton	1,953	0.16773710365345668
143	Nathaniel	2,507	0.18177309613164808	Sage	1,945	0.1670500085028025
144	Matteo	2,503	0.18148307124751303	Valerie	1,944	0.16696412160897073
145	Legend	2,492	0.18068550281614162	Magnolia	1,942	0.16679234782130714
146	Malachi	2,466	0.17880034106926374	Emersyn	1,930	0.16576170509532587
147	Jason	2,456	0.1780752788589261	Catalina	1,928	0.1655899313076623
148	Leon	2,447	0.1774227228696222	Margot	1,923	0.16516049683850342
149	Dawson	2,439	0.1768426731013521	Everleigh	1,920	0.1649028361570081
150	Bryson	2,434	0.17648014199618328	Alina	1,895	0.16275566381121373
151	Amari	2,410	0.17473999269137291	Sloane	1,890	0.16232622934205487
152	Calvin	2,403	0.17423244914413658	Brianna	1,875	0.16103792593457825
153	Ivan	2,384	0.17285483094449505	Oakley	1,874	0.16095203904074645
154	Chase	2,378	0.17241979361829246	Valeria	1,860	0.15974962252710162
155	Cole	2,359	0.1710421754186509	Blakely	1,854	0.15923430116411094
156	Ashton	2,330	0.16893949500867175	Kehlani	1,854	0.15923430116411094
157	Ace	2,314	0.16777939547213153	Oaklynn	1,815	0.1558847123046717
158	Arlo	2,297	0.16654678971455752	Ximena	1,809	0.1553693909416811
159	Dean	2,281	0.16538669017801727	Isabelle	1,785	0.1533081054897185
160	Brayden	2,274	0.1648791466307809	Juliette	1,785	0.1533081054897185
161	Jude	2,258	0.16371904709424068	Emerson	1,764	0.15150448071925118
162	Hayden	2,219	0.16089130447392386	Amaya	1,750	0.15030206420560635
163	Max	2,197	0.15929616761118104	Elsie	1,749	0.15021617731177458
164	Matias	2,191	0.15886113028497845	Isabel	1,743	0.14970085594878393
165	Rhett	2,183	0.15828108051670833	Mackenzie	1,737	0.14918553458579328
166	Jayce	2,166	0.15704847475913433	Genevieve	1,734	0.14892787390429796
167	Elliott	2,160	0.15661343743293174	Anastasia	1,725	0.14815489185981198
168	Alan	2,159	0.15654093121189797	Reagan	1,721	0.14781134428448486
169	Braxton	2,128	0.15429323835985126	Katherine	1,697	0.1457500588325223
170	Kaiden	2,126	0.15414822591778374	Ember	1,696	0.1456641719386905
171	Zachary	2,112	0.15313313882331103	June	1,694	0.14549239815102694
172	Jesus	2,102	0.1524080766129734	Bailey	1,678	0.14411820784971857
173	Emmanuel	2,100	0.15226306417090585	Andrea	1,671	0.14351699959289613
174	Adonis	2,093	0.1517555206236695	Reese	1,663	0.14282990444224192
175	Charlie	2,091	0.151610508181602	Wrenley	1,654	0.14205692239775594
176	Judah	2,079	0.1507404335291968	Gemma	1,649	0.14162748792859708
177	Tyler	2,064	0.14965284021369035	Ada	1,647	0.14145571414093353
178	Elliot	2,060	0.14936281532955528	Alani	1,647	0.14145571414093353
179	Antonio	2,018	0.14631755404613717	Callie	1,646	0.14136982724710173
180	Emilio	2,012	0.14588251671993457	Kaylee	1,641	0.14094039277794287
181	Camden	2,009	0.14566499805683328	Olive	1,640	0.1408545058841111
182	Stetson	1,987	0.14406986119409043	Rosalie	1,640	0.1408545058841111
183	Maxwell	1,983	0.1437798363099554	Myla	1,638	0.14068273209644755
184	Ryker	1,976	0.14327229276271902	Alana	1,614	0.13862144664448495
185	Justin	1,925	0.13957447548999705	Ariella	1,613	0.13853555975065318
186	Kevin	1,914	0.13877690705862564	Kaia	1,608	0.1381061252814943
187	Messiah	1,909	0.1384143759534568	Ruth	1,594	0.13690370876784944
188	Finn	1,907	0.1382693635113893	Arianna	1,587	0.13630250051102702
189	Bentley	1,906	0.1381968572903555	Sara	1,587	0.13630250051102702
190	Ayden	1,904	0.13805184484828797	Jasmine	1,585	0.13613072672336346
191	Zayden	1,898	0.13761680752208538	Phoebe	1,580	0.1357012922542046
192	Felix	1,894	0.13732678263795034	Adaline	1,578	0.13552951846654104
193	Nicolas	1,886	0.13674673286968023	River	1,577	0.13544363157270928
194	Miguel	1,883	0.13652921420657893	Hallie	1,553	0.13338234612074665
195	Maddox	1,878	0.13616668310141009	Adalyn	1,538	0.13209404271327002
196	Beckett	1,865	0.13522410222797115	Wren	1,537	0.13200815581943828
197	Tate	1,845	0.13377397780729586	Presley	1,517	0.13029041794280277
198	Caden	1,835	0.13304891559695822	Lilah	1,493	0.12822913249084017
199	Beckham	1,829	0.13261387827075563	Alora	1,488	0.12779969802168129
200	Andres	1,827	0.1324688658286881	Amy	1,483	0.1273702635525224
201	Alejandro	1,825	0.1323238533866206	Norah	1,479	0.1270267159771953
202	Alex	1,806	0.13094623518697904	Annie	1,477	0.12685494218953175
203	Jesse	1,804	0.13080122274491152	Zuri	1,471	0.12633962082654113
204	Brody	1,803	0.13072871652387774	Alexandra	1,467	0.125996073251214
205	Tucker	1,802	0.13065621030284397	Sutton	1,456	0.1250513174190645
206	Jett	1,781	0.12913357966113492	Noelle	1,451	0.12462188294990562
207	Barrett	1,780	0.12906107344010115	Kylie	1,439	0.1235912402239243
208	Knox	1,770	0.1283360112297635	Molly	1,430	0.12281825817943832
209	Hayes	1,746	0.12659586192495317	Lia	1,425	0.12238882371027947
210	Peter	1,738	0.12601581215668306	Journee	1,423	0.12221704992261592
211	Timothy	1,733	0.12565328105151424	Leia	1,421	0.12204527613495235
212	Joel	1,728	0.1252907499463454	Evangeline	1,407	0.12084285962130752
213	Edward	1,723	0.12492821884117658	Lila	1,395	0.1198122168953262
214	Griffin	1,722	0.12485571262014282	Aspen	1,387	0.119125121744672
215	Xander	1,700	0.12326057575739997	Saylor	1,387	0.119125121744672
216	Oscar	1,693	0.12275303221016362	Khloe	1,381	0.11860980038168137
217	Victor	1,687	0.12231799488396104	Aitana	1,364	0.11714972318654117
218	Abraham	1,681	0.12188295755775845	Alaina	1,356	0.11646262803588697
219	Brandon	1,654	0.11992528958984681	Haven	1,353	0.11620496735439165
220	Abel	1,648	0.11949025226364422	Aliyah	1,346	0.11560375909756923
221	Richard	1,638	0.11876519005330657	Blake	1,346	0.11560375909756923
222	Callum	1,636	0.11862017761123905	Kimberly	1,329	0.11414368190242904
223	Riley	1,627	0.11796762162193516	Vera	1,328	0.11405779500859728
224	Patrick	1,596	0.11571992876988844	Ana	1,327	0.1139719081147655
225	Karter	1,590	0.11528489144368587	Kailani	1,315	0.11294126538878421
226	Malakai	1,568	0.11368975458094305	Tatum	1,314	0.11285537849495242
227	Eric	1,541	0.1117320866130314	Arabella	1,313	0.11276949160112067
228	Grant	1,539	0.11158707417096388	Diana	1,307	0.11225417023812999
229	Israel	1,530	0.11093451818165999	Selena	1,304	0.11199650955663468
230	Milan	1,516	0.1099194310871873	Kiara	1,302	0.11182473576897113
231	Gavin	1,512	0.10962940620305223	Harmony	1,297	0.11139530129981226
232	Rafael	1,508	0.10933938131891716	Lilith	1,294	0.11113764061831692
233	Tatum	1,492	0.10817928178237693	Rowan	1,285	0.11036465857383095
234	Kairo	1,484	0.10759923201410682	Delaney	1,283	0.1101928847861674
235	Elian	1,483	0.10752672579307304	Vivienne	1,283	0.1101928847861674
236	Kyrie	1,474	0.10687416980376917	Zara	1,282	0.11010699789233563
237	Louis	1,474	0.10687416980376917	Collins	1,269	0.10899046827252255
238	Lukas	1,472	0.10672915736170162	Harlow	1,266	0.10873280759102723
239	Javier	1,462	0.106004095151364	Blair	1,263	0.10847514690953189
240	Nico	1,462	0.106004095151364	Leila	1,263	0.10847514690953189
241	Avery	1,456	0.1055690578251614	Daphne	1,257	0.10795982554654125
242	Rory	1,442	0.1045539707306887	Faith	1,256	0.10787393865270949
243	Aziel	1,428	0.10353888363621598	Lennon	1,255	0.10778805175887769
244	Ismael	1,421	0.10303134008897963	Stevie	1,252	0.10753039107738237
245	Jeremy	1,413	0.10245129032070953	Mariana	1,249	0.10727273039588706
246	Zayn	1,413	0.10245129032070953	Kaylani	1,246	0.10701506971439172
247	Cohen	1,404	0.10179873433140564	Morgan	1,245	0.10692918282055996
248	Simon	1,398	0.10136369700520305	Juliana	1,240	0.10649974835140108
249	Marcus	1,394	0.10107367212106799	Gracie	1,237	0.10624208766990574
250	Steven	1,387	0.10056612857383164	Nyla	1,236	0.10615620077607398
251	Mark	1,386	0.10049362235279788	Miriam	1,234	0.10598442698841043
252	Dallas	1,375	0.09969605392142647	Daniela	1,230	0.10564087941308331
253	Tristan	1,373	0.09955104147935892	Dahlia	1,219	0.10469612358093379
254	Lane	1,371	0.0994060290372914	Brynlee	1,210	0.10392314153644781
255	Blake	1,366	0.09904349793212258	Rachel	1,209	0.10383725464261605
256	Paul	1,351	0.0979559046166161	Angela	1,205	0.10349370706728896
257	Paxton	1,351	0.0979559046166161	Lilly	1,194	0.10254895123513942
258	Bryce	1,346	0.09759337351144728	Kamila	1,192	0.10237717744747588
259	Nash	1,328	0.09628826153283952	Samara	1,190	0.10220540365981233
260	Crew	1,316	0.09541818688043434	Ryleigh	1,186	0.10186185608448521
261	Kash	1,316	0.09541818688043434	Taylor	1,185	0.10177596919065345
262	Kenneth	1,314	0.09527317443836682	Dakota	1,183	0.1016041954029899
263	Omar	1,306	0.0946931246700967	Lola	1,183	0.1016041954029899
264	Colt	1,298	0.09411307490182658	Talia	1,181	0.10143242161532635
265	Lennox	1,281	0.09288046914425258	Evie	1,170	0.10048766578317683
266	King	1,276	0.09251793803908376	Jordyn	1,170	0.10048766578317683
267	Walter	1,272	0.09222791315494869	Ophelia	1,166	0.10014411820784971
268	Emerson	1,258	0.09121282606047598	Camille	1,158	0.09945702305719552
269	Phoenix	1,243	0.09012523274496952	Gia	1,155	0.0991993623757002
270	Jaylen	1,240	0.08990771408186822	Milani	1,154	0.09911347548186841
271	Derek	1,238	0.0897627016398007	Lena	1,149	0.09868404101270954
272	Muhammad	1,237	0.08969019541876692	Elaina	1,147	0.098512267225046
273	Ellis	1,228	0.08903763942946305	Malia	1,144	0.09825460654355067
274	Kaleb	1,228	0.08903763942946305	Elise	1,142	0.09808283275588711
275	Preston	1,228	0.08903763942946305	Celeste	1,133	0.09730985071140114
276	Jorge	1,221	0.0885300958822267	Londyn	1,131	0.09713807692373759
277	Zane	1,220	0.08845758966119294	Palmer	1,129	0.09696630313607404
278	Kayson	1,217	0.08824007099809164	Mabel	1,125	0.09662275556074694
279	Cade	1,214	0.08802255233499034	Octavia	1,123	0.0964509817730834
280	Tobias	1,213	0.08795004611395657	Sawyer	1,120	0.09619332109158807
281	Otto	1,191	0.08635490925121375	Jane	1,108	0.09516267836560677
282	Kaden	1,188	0.08613739058811246	Finley	1,106	0.09499090457794322
283	Remington	1,184	0.0858473657039774	Marley	1,104	0.09481913079027966
284	Atticus	1,181	0.08562984704087612	Adelaide	1,103	0.09473324389644788
285	Finley	1,171	0.08490478483053845	Lucille	1,102	0.09464735700261612
286	Holden	1,171	0.08490478483053845	Shiloh	1,099	0.09438969632112079
287	Jax	1,155	0.08374468529399823	Antonella	1,092	0.09378848806429836
288	Cash	1,147	0.0831646355257281	Ariel	1,092	0.09378848806429836
289	Martin	1,147	0.0831646355257281	Poppy	1,072	0.09207075018766286
290	Ronan	1,145	0.08301962308366058	Kali	1,066	0.09155542882467221
291	Maximiliano	1,143	0.08287461064159306	Elianna	1,065	0.09146954193084043
292	Malcolm	1,128	0.08178701732608658	Juliet	1,061	0.09112599435551334
293	Romeo	1,123	0.08142448622091775	Maisie	1,059	0.09095422056784978
294	Josue	1,122	0.08135197999988399	Cataleya	1,054	0.09052478609869091
295	Francisco	1,121	0.08127947377885023	Danna	1,052	0.09035301231102737
296	Bodhi	1,117	0.08098944889471517	Aubree	1,044	0.08966591716037316
297	Cyrus	1,117	0.08098944889471517	Gabriela	1,041	0.08940825647887785
298	Koa	1,115	0.08084443645264763	Noa	1,041	0.08940825647887785
299	Angelo	1,114	0.08077193023161387	Brooke	1,032	0.08863527443439186
300	Aidan	1,111	0.08055441156851258	Celine	1,026	0.0881199530714012
301	Jensen	1,108	0.0803368929054113	Alessia	1,021	0.08769051860224233
302	Erick	1,104	0.08004686802127622	Hope	1,011	0.08683164966392458
303	Hendrix	1,084	0.07859674360060093	Selah	1,010	0.08674576277009281
304	Warren	1,080	0.07830671871646587	Vanessa	1,010	0.08674576277009281
305	Bryan	1,079	0.07823421249543211	Rory	1,005	0.08631632830093393
306	Cody	1,078	0.07816170627439835	Sydney	1,001	0.08597278072560684
307	Leonel	1,070	0.07758165650612824	Amari	997	0.08562923315027973
308	Onyx	1,069	0.07750915028509446	Teagan	996	0.08554334625644797
309	Ali	1,065	0.0772191254009594	Adriana	995	0.08545745936261619
310	Andre	1,063	0.07707411295889187	Payton	990	0.0850280248934573
311	Jaziel	1,063	0.07707411295889187	Rosemary	986	0.08468447731813021
312	Clayton	1,062	0.07700160673785811	Laila	985	0.08459859042429843
313	Saint	1,059	0.07678408807475681	London	984	0.08451270353046667
314	Dante	1,058	0.07671158185372305	Angelina	982	0.0843409297428031
315	Reid	1,058	0.07671158185372305	Alayna	978	0.083997382167476
316	Casey	1,050	0.07613153208545292	Kendall	978	0.083997382167476
317	Brian	1,044	0.07569649475925035	Rebecca	977	0.08391149527364423
318	Gideon	1,034	0.0749714325489127	Maggie	974	0.08365383459214891
319	Niko	1,033	0.07489892632787894	Adelyn	972	0.08348206080448536
320	Maximus	1,032	0.07482642010684518	Evelynn	971	0.08339617391065357
321	Colter	1,031	0.0747539138858114	Thea	970	0.0833102870168218
322	Kyler	1,031	0.0747539138858114	Amina	969	0.08322440012299002
323	Brady	1,030	0.07468140766477764	Tessa	960	0.08245141807850405
324	Zyaire	1,029	0.07460890144374388	Kayla	951	0.08167843603401809
325	Cristian	1,024	0.07424637033857505	Esme	944	0.08107722777719566
326	Cayden	1,022	0.07410135789650753	Mckenna	940	0.08073368020186857
327	Harvey	1,022	0.07410135789650753	Nicole	940	0.08073368020186857
328	Cruz	1,012	0.07337629568616987	Regina	937	0.08047601952037323
329	Dakota	1,009	0.07315877702306858	Luciana	933	0.08013247194504614
330	Damien	1,009	0.07315877702306858	Julianna	930	0.07987481126355081
331	Manuel	1,006	0.07294125835996729	Nayeli	929	0.07978892436971903
332	Anderson	1,005	0.07286875213893353	Catherine	928	0.07970303747588726
333	Cairo	1,003	0.07272373969686599	Alyssa	927	0.07961715058205547
334	Colin	1,001	0.07257872725479846	Journey	923	0.07927360300672838
335	Joaquin	997	0.0722887023706634	Dream	920	0.07901594232523305
336	Ezequiel	988	0.07163614638135951	Camilla	918	0.07884416853756951
337	Karson	984	0.07134612149722447	Ariyah	917	0.07875828164373773
338	Callan	983	0.07127361527619071	Nina	917	0.07875828164373773
339	Briggs	982	0.07120110905515693	Joanna	915	0.07858650785607417
340	Khalil	979	0.07098359039205564	Mya	911	0.07824296028074708
341	Wade	971	0.07040354062378552	Annabelle	905	0.07772763891775643
342	Jared	968	0.07018602196068423	Esmeralda	904	0.07764175202392465
343	Fernando	967	0.07011351573965047	Lauren	898	0.077126430660934
344	Ari	964	0.06989599707654917	Fatima	893	0.07669699619177513
345	Colson	948	0.06873589754000893	Giselle	887	0.07618167482878448
346	Kylian	948	0.06873589754000893	Harley	885	0.07600990104112093
347	Archie	940	0.06815584777173882	Jocelyn	885	0.07600990104112093
348	Banks	938	0.06801083532967128	Phoenix	866	0.0743780500583172
349	Bowen	934	0.06772081044553623	Trinity	866	0.0743780500583172
350	Kade	933	0.06764830422450246	Malani	865	0.07429216316448543
351	Daxton	928	0.06728577311933363	Heidi	864	0.07420627627065365
352	Jaden	927	0.06721326689829987	Meadow	864	0.07420627627065365
353	Rhys	924	0.06699574823519858	Raya	862	0.07403450248299011
354	Sonny	924	0.06699574823519858	Paige	860	0.07386272869532655
355	Zander	924	0.06699574823519858	Jayla	857	0.07360506801383122
356	Eduardo	920	0.06670572335106352	Logan	856	0.07351918111999944
357	Iker	915	0.06634319224589469	Leighton	850	0.07300385975700881
358	Sullivan	914	0.06627068602486093	Charlee	848	0.07283208596934525
359	Bradley	904	0.06554562381452328	Viviana	844	0.07248853839401814
360	Raymond	900	0.06525559893038822	Madilyn	842	0.0723167646063546
361	Odin	897	0.06503808026728694	Raven	841	0.07223087771252283
362	Spencer	897	0.06503808026728694	Amora	840	0.07214499081869105
363	Stephen	892	0.06467554916211811	Navy	840	0.07214499081869105
364	Prince	885	0.06416800561488176	Itzel	839	0.07205910392485929
365	Brantley	884	0.064095499393848	Laura	837	0.07188733013719573
366	Killian	883	0.06402299317281424	Emory	834	0.0716296694557004
367	Kamari	882	0.06395048695178046	Azalea	833	0.07154378256186862
368	Cesar	879	0.06373296828867916	Hayden	831	0.07137200877420508
369	Dariel	877	0.06358795584661163	Aniyah	826	0.07094257430504619
370	Eithan	874	0.06337043718351035	Winter	826	0.07094257430504619
371	Mathias	874	0.06337043718351035	Aurelia	825	0.07085668741121443
372	Ricardo	873	0.06329793096247659	Alivia	822	0.0705990267297191
373	Orion	861	0.06242785631007141	Brooklynn	821	0.07051313983588732
374	Titus	858	0.06221033764697011	Francesca	820	0.07042725294205555
375	Luciano	855	0.06199281898386881	Serena	817	0.07016959226056023
376	Rylan	852	0.06177530032076752	Lilliana	813	0.06982604468523312
377	Pablo	850	0.06163028787869999	Gracelynn	812	0.06974015779140134
378	Chance	847	0.0614127692155987	Kalani	810	0.0695683840037378
379	Travis	840	0.060905225668362345	Aisha	809	0.06948249710990602
380	Kohen	837	0.060687707005261056	Gwendolyn	808	0.06939661021607425
